"Interval","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037"
11,-0.00164064705748876,-0.00202890400625395,-0.00228594120799379,-0.00228951291029048,-0.0022750171114504,-0.00224996106610588,-0.00222490502076135,-0.00219984897541682,-0.0021747929300723,-0.00214973688472777,-0.00212468083938324,-0.00209962479403872,-0.00207456874869419,-0.00205145462119764,-0.00201623132034522,-0.00194801606314142,-0.00166285372988007,-0.000775282611471835,-0.00130693254255978,-0.00138958524500049
12,-0.00186079366389018,-0.00231826639070261,-0.00262619294163167,-0.00262822910078105,-0.00261135243357863,-0.00258246726815651,-0.0025535821027344,-0.00252469693731228,-0.00249581177189017,-0.00246692660646805,-0.00243804144104593,-0.00240915627562382,-0.0023802711102017,-0.00235189431632372,-0.00231469087407022,-0.00224232470420977,-0.00204656337159209,-0.00182823676399169,-0.00256174686982017,-0.00262415425454292
13,-0.00184898731352769,-0.00233055139102639,-0.00265848983448988,-0.002658781797075,-0.00264152655748206,-0.0026113274960865,-0.00258112843469093,-0.00255092937329536,-0.0025207303118998,-0.00249053125050423,-0.00246033218910866,-0.00243013312771309,-0.00239993406631753,-0.00236735521011513,-0.00234129848579438,-0.00230697503012948,-0.00234628625603766,-0.00293493391270656,-0.00341480873932787,-0.00348805841162706
14,-0.00175743548449709,-0.00221649990063173,-0.00253436248788962,-0.00252534651986469,-0.00250840461061284,-0.00247926313496961,-0.00245012165932638,-0.00242098018368315,-0.00239183870803993,-0.0023626972323967,-0.00233355575675347,-0.00230441428111024,-0.00227527280546701,-0.00226073276911048,-0.00224053013143109,-0.00223119976946311,-0.00235636466782694,-0.00333724055395712,-0.00357919268871186,-0.00362600291039912
15,-0.00144526907742774,-0.00185429373635613,-0.0021348905156993,-0.00212126717034055,-0.00210393728331548,-0.00207780722223736,-0.00205167716115925,-0.00202554710008114,-0.00199941703900302,-0.00197328697792491,-0.0019471569168468,-0.00192102685576868,-0.00189489679469057,-0.00188914264371967,-0.00186284957323716,-0.00188348067621909,-0.00203797062020701,-0.00310386883045461,-0.00322206448744414,-0.00328528814637207
16,-0.000982320245217829,-0.00131054762506723,-0.00155466883994336,-0.00154466346101746,-0.00153344059133169,-0.00151190895586118,-0.00149037732039067,-0.00146884568492016,-0.00144731404944965,-0.00142578241397914,-0.00140425077850864,-0.00138271914303813,-0.00136118750756762,-0.00136279034613842,-0.001341073632298,-0.00137725443843051,-0.00151998364572435,-0.00242271107321872,-0.00252096104815918,-0.00260319953957464
17,-0.000575076727186496,-0.000828510519341764,-0.00101834745537916,-0.00101002557711649,-0.00100113662706372,-0.000984392907439072,-0.000967649187814428,-0.000950905468189785,-0.000934161748565141,-0.000917418028940498,-0.000900674309315854,-0.00088393058969121,-0.000867186870066567,-0.000871790796238576,-0.000854876292914873,-0.000886277483343248,-0.00100830549636999,-0.00177437074698404,-0.00184865027248185,-0.00191756424324009
18,0.000104812102927685,-5.32017525870388e-05,-0.000168014021158402,-0.000161499242863512,-0.000155952057969997,-0.000145567304818421,-0.000135182551666844,-0.000124797798515268,-0.000114413045363692,-0.000104028292212115,-9.36435390605389e-05,-8.32587859089626e-05,-7.28740327573862e-05,-7.97303875773533e-05,-6.92077033912942e-05,-9.13430482379613e-05,-0.000246644596154868,-0.000816327465357173,-0.000882185142417011,-0.000938180294117558
19,0.000692768860879141,0.00062003141545803,0.000571340189398048,0.000574285248508507,0.000576837478609396,0.000581029049618615,0.000585220620627834,0.000589412191637052,0.000593603762646271,0.000597795333655489,0.000601986904664708,0.000606178475673926,0.000610370046683145,0.000602586895243501,0.000606074404250766,0.000582544039393579,0.000434141248922499,-9.25484504081254e-05,-0.000137759468841047,-0.000172896162469323
20,0.000996346673001669,0.000983247849037106,0.000975327694766998,0.00097564624932565,0.000976254859818851,0.00097692381410087,0.000977592768382888,0.000978261722664906,0.000978930676946924,0.000979599631228942,0.000980268585510961,0.000980937539792979,0.000981606494074997,0.000977569465958634,0.000976773756962725,0.000934725627648571,0.000743946305024345,0.000175897207294382,0.000142613880205684,0.000135583482301727
21,0.00105075219213598,0.00105067767699088,0.00105068144557352,0.00105068521415617,0.00105068898273882,0.00105069275132146,0.00105069651990411,0.00105070028848675,0.0010507040570694,0.00105070782565205,0.00105071159423469,0.00105071536281734,0.00105071913139998,0.00103842788082554,0.00103485601578969,0.000988734891724329,0.000809810126786612,0.000259055652802435,0.000219846965951668,0.000204689055721799
22,0.000991888496449016,0.000991890369356406,0.000991892242263796,0.000991894115171186,0.000991895988078576,0.000991897860985966,0.000991899733893356,0.000991901606800746,0.000991903479708137,0.000991905352615527,0.000991907225522917,0.000991909098430307,0.000991910971337697,0.000977426254206773,0.00096730738107211,0.000925668811559219,0.000762359841934154,0.000261180165730026,0.000226413025755682,0.000219513389903787
23,0.000803358583353144,0.000803361630457043,0.000803364677560942,0.000803367724664841,0.00080337077176874,0.000803373818872639,0.000803376865976538,0.000803379913080437,0.000803382960184336,0.000803386007288235,0.000803389054392134,0.000803392101496033,0.000803395148599932,0.000796432678462452,0.000792554499512711,0.000766681542446448,0.00063063107835514,0.000217219273048106,0.000176097250199066,0.000165791894138771
24,0.000677795595793253,0.00067776207859198,0.000677652081129699,0.000677655671564131,0.000677659261998563,0.000677662852432995,0.000677666442867427,0.00067767003330186,0.000677673623736292,0.000677677214170724,0.000677680804605157,0.000677684395039589,0.000677687985474021,0.000670649430314583,0.000665214936275794,0.000643113010505015,0.000501887528011355,0.00017052360029272,0.000146042330384436,0.000141982242830323
25,0.00056767687530401,0.000567660342147376,0.000567662740281134,0.000567665138414891,0.000567667536548648,0.000567669934682405,0.000567672332816162,0.000567674730949919,0.000567677129083676,0.000567679527217434,0.000567681925351191,0.000567684323484948,0.000567686721618705,0.000563650805576217,0.000563653203709974,0.000556452536709632,0.000456868083998483,0.000195604301451503,0.000166520241161396,0.000167330288505543
26,0.000489702281168217,0.000489703957976872,0.000489538698307581,0.00048954171063895,0.00048954472297032,0.000489547735301689,0.000489550747633058,0.000489553759964428,0.000489556772295797,0.000489559784627166,0.000489562796958536,0.000489565809289905,0.000489568821621274,0.000487460722841533,0.000487463735172902,0.000480842226431474,0.000417753419737341,0.000173013928037271,0.000156520942610818,0.000152874138711442
27,0.000452169713845692,0.000452061770971906,0.000452064170276456,0.000452066569581005,0.000452068968885555,0.000452071368190104,0.000452073767494653,0.000452076166799203,0.000452078566103752,0.000452080965408302,0.000452083364712851,0.0004520857640174,0.00045208816332195,0.000450354930442591,0.000450357329747141,0.000444570457021039,0.000386695112348379,0.000159141491891017,0.000144185528005904,0.000137961584590261
28,0.000430991855582658,0.000430994556820608,0.000430997258058557,0.000430999959296506,0.000431002660534456,0.000431005361772405,0.000431008063010354,0.000431010764248304,0.000431013465486253,0.000431016166724202,0.000431018867962152,0.000431021569200101,0.000431024270438051,0.000428785592365655,0.000428788293603604,0.000418331224726611,0.000379919042285325,0.000167590984366623,0.000156326087684101,0.000160445688018727
29,0.000420837574232254,0.0004207259119823,0.000420727837063044,0.000420729762143787,0.00042073168722453,0.000420733612305273,0.000420735537386016,0.000420737462466759,0.000420739387547503,0.000420741312628246,0.000420743237708989,0.000420745162789732,0.000420747087870475,0.000418415679617885,0.000418417604698628,0.000407472049459346,0.000378844643509958,0.000178922491969144,0.000169524661349731,0.00017044816967153
30,0.000439314178309628,0.000439314791336447,0.000439315404363267,0.000439316017390087,0.000439316630416907,0.000439317243443727,0.000439317856470547,0.000439318469497367,0.000439319082524187,0.000439319695551007,0.000439320308577827,0.000439320921604647,0.000439321534631467,0.000437188048041428,0.000437188661068248,0.000428062837313459,0.000394931241157075,0.000182028422124069,0.00016865287059188,0.000162983148154424
31,0.000385531252033968,0.000376253122940983,0.000369321741311892,0.000369875643921951,0.000370506785776923,0.000371137927631895,0.000371769069486867,0.00037240021134184,0.000373031353196812,0.000373662495051784,0.000374293636906757,0.000374924778761729,0.000375555920616701,0.000374594861768372,0.000375225167677681,0.000365846634459962,0.000341607025040219,0.000137582414830924,0.00012938396169572,0.000128172337757269
32,0.000142590599015379,9.08450674369307e-05,5.73105724880188e-05,5.8665917143584e-05,6.15000055113494e-05,6.48972963102352e-05,6.8294587109121e-05,7.16918779080068e-05,7.50891687068926e-05,7.84864595057784e-05,8.18837503046642e-05,8.528104110355e-05,8.86783319024358e-05,8.93752176668802e-05,9.27786988249396e-05,9.22617982947533e-05,0.000102634687344643,5.90405912392301e-05,6.59048255308611e-05,6.71855553255119e-05
33,-0.000282073397743566,-0.000400632534672691,-0.000471941675267297,-0.000470505164411968,-0.000464319386685621,-0.000456242859721585,-0.000448166332757549,-0.000440089805793513,-0.000432013278829477,-0.000423936751865441,-0.000415860224901405,-0.000407783697937369,-0.000399707170973333,-0.000391784576063265,-0.000382204910867597,-0.000384703177992986,-0.000297944051865665,-4.09212944060323e-05,-2.40285641779249e-05,-2.08635964550897e-05
34,-0.000609192389720925,-0.000797988005936359,-0.000916217167902353,-0.000912033874514959,-0.000901617246968418,-0.000889752387087877,-0.000877887527207335,-0.000866022667326793,-0.000854157807446252,-0.00084229294756571,-0.000830428087685169,-0.000818563227804627,-0.000806698367924085,-0.000800282427453356,-0.000782919591326331,-0.000757832123203641,-0.000607513149556421,-0.000153259410251434,-0.000137738096951755,-0.000133572724789452
35,-0.000908336064123869,-0.00114331606795661,-0.00128780359388569,-0.00128630561576076,-0.00127675631342491,-0.0012618063165535,-0.00124685631968209,-0.00123190632281067,-0.00121695632593926,-0.00120200632906784,-0.00118705633219643,-0.00117210633532502,-0.0011571563384536,-0.0011454071458777,-0.00112328066079769,-0.00108411575151554,-0.000883904860498136,-0.000389380430389463,-0.000394313404836142,-0.000388847956680651
36,-0.00121244384611299,-0.00149782191285131,-0.00168533047287855,-0.00168764197769003,-0.00167486735865658,-0.00165637022127883,-0.00163787308390108,-0.00161937594652333,-0.00160087880914558,-0.00158238167176784,-0.00156388453439009,-0.00154538739701234,-0.00152689025963459,-0.0015106925593136,-0.0014869437070491,-0.00143049205901638,-0.00126944850322108,-0.000904866533405658,-0.000933208889607604,-0.000930362294129038
37,-0.00144721250331513,-0.00178253118732632,-0.00198570892618914,-0.00198935867469878,-0.00197614292239961,-0.00195443894289377,-0.00193273496338793,-0.00191103098388209,-0.00188932700437625,-0.00186762302487041,-0.00184591904536457,-0.00182421506585873,-0.00180251108635289,-0.00177904036937311,-0.0017554654590878,-0.0017187461291111,-0.00155815342818391,-0.0016086735508362,-0.00166759749646207,-0.00170393427197898
38,-0.00124030526925508,-0.00155533299135613,-0.00171513856374441,-0.00171000083720429,-0.00169644513210416,-0.00167741834684003,-0.0016583915615759,-0.00163936477631178,-0.00162033799104765,-0.00160131120578352,-0.00158228442051939,-0.00156325763525526,-0.00154423084999114,-0.00152904708506581,-0.00150346912068251,-0.00148980920724625,-0.00145837549039549,-0.00191128170288022,-0.00198182254328383,-0.00202242304903736
39,-0.0010088964721439,-0.00125936270445953,-0.00139499557325509,-0.00138838369213298,-0.00137477161022333,-0.00135845416242915,-0.00134213671463497,-0.00132581926684079,-0.00130950181904661,-0.00129318437125242,-0.00127686692345824,-0.00126054947566406,-0.00124423202786988,-0.00123321888073463,-0.00121635229752978,-0.00120444133435168,-0.00121468352047447,-0.00180434363754429,-0.00185511395235344,-0.00186711618381508
40,-0.000621670475626713,-0.000813290916370429,-0.000921730862601188,-0.000917991197349401,-0.000908791121049412,-0.000896201797403204,-0.000883612473756996,-0.000871023150110789,-0.000858433826464581,-0.000845844502818374,-0.000833255179172166,-0.000820665855525958,-0.000808076531879751,-0.00080020697414172,-0.000787652481564825,-0.000785179930562913,-0.000795967024179897,-0.00129392886590221,-0.00132651803384061,-0.00135200528052621
41,-9.09971729071227e-05,-0.000214236921721913,-0.000285503954177336,-0.000282958707345572,-0.000277999766835021,-0.000270084037271674,-0.000262168307708327,-0.000254252578144981,-0.000246336848581634,-0.000238421119018287,-0.00023050538945494,-0.000222589659891594,-0.000214673930328247,-0.000214527526386094,-0.000206637153841208,-0.000208185783666684,-0.000238030747432107,-0.000650100874314911,-0.000675377796887338,-0.000696344091634123
42,0.000483239137124395,0.000440971087391761,0.000416631384228867,0.000416965441221468,0.00041932530473008,0.000422258422746767,0.000425191540763454,0.000428124658780142,0.000431057776796829,0.000433990894813516,0.000436924012830203,0.000439857130846891,0.000442790248863578,0.000442247123140713,0.000444522692866005,0.000428996262474766,0.000337287460534272,-2.98956550879328e-05,-6.25509871160319e-05,-8.31512924507053e-05
43,0.000762696277687298,0.000753471946146069,0.000745719916042859,0.000746076935887122,0.000746594301183327,0.000747302751134836,0.000748011201086345,0.000748719651037853,0.000749428100989362,0.00075013655094087,0.000750845000892379,0.000751553450843888,0.000752261900795396,0.000748050592846693,0.000747080891017974,0.0007323082328498,0.000599177666314505,8.61421238222612e-05,4.86391315116224e-05,2.21079297830211e-05
44,0.00074357348889871,0.000743172722644741,0.000742031498428804,0.000742097408634479,0.000742163318840154,0.000742229229045829,0.000742295139251504,0.000742361049457179,0.000742426959662854,0.000742492869868529,0.000742558780074204,0.000742624690279879,0.000742690600485554,0.000736059192683566,0.000733652915972045,0.0007126119915585,0.000573444587481843,8.54526889148633e-05,4.63269162961323e-05,2.44881276103733e-05
45,0.000683707291375899,0.000683658594967957,0.000683662086600678,0.0006836655782334,0.000683669069866121,0.000683672561498842,0.000683676053131563,0.000683679544764284,0.000683683036397005,0.000683686528029726,0.000683690019662447,0.000683693511295168,0.000683697002927889,0.000675305858545285,0.000672891725656933,0.000653979508477393,0.000544102706759154,7.37946341311516e-05,3.87043918367215e-05,2.64360904957858e-05
46,0.000644252352195143,0.000644025529876633,0.000644031087372491,0.000644036644868349,0.000644042202364207,0.000644047759860065,0.000644053317355923,0.000644058874851781,0.000644064432347639,0.000644069989843497,0.000644075547339356,0.000644081104835214,0.000644086662331072,0.000638709078064478,0.000633350650886006,0.000604431162477155,0.00050299561330507,8.13151552274196e-05,4.83967402008145e-05,3.86714398735324e-05
47,0.000619884860100862,0.000619888325428463,0.000619891790756064,0.000619895256083665,0.000619898721411266,0.000619902186738867,0.000619905652066468,0.000619909117394069,0.00061991258272167,0.000619916048049271,0.000619919513376872,0.000619922978704474,0.000619926444032074,0.000615086997482281,0.000610730309553177,0.00058881627723523,0.00046411516758116,8.92719656438633e-05,5.98777535930265e-05,5.49291240764761e-05
48,0.000506443632366281,0.000506445018233062,0.000506374568135691,0.000506376528715116,0.000506378489294541,0.000506380449873966,0.000506382410453391,0.000506384371032816,0.000506386331612241,0.000506388292191667,0.000506390252771092,0.000506392213350517,0.000506394173929942,0.000505219889298639,0.000500670125740133,0.00046909737367588,0.000376198909321615,7.95794028243989e-05,6.00452212281403e-05,5.26007349780955e-05
49,0.000458932221034982,0.000458820370025907,0.000458824375994735,0.000458828381963563,0.000458832387932391,0.000458836393901219,0.000458840399870047,0.000458844405838876,0.000458848411807704,0.000458852417776532,0.00045885642374536,0.000458860429714188,0.000458864435683016,0.000457707522111615,0.000453905715784676,0.000433382749609596,0.000362003915866252,0.000113994959094703,8.90208449193365e-05,8.85627726637143e-05
50,0.000377672356542123,0.000377675836083731,0.000377679315625339,0.000377682795166947,0.000377686274708555,0.000377689754250163,0.000377693233791771,0.000377696713333379,0.000377700192874987,0.000377703672416595,0.000377707151958203,0.000377710631499811,0.000377714111041419,0.000376112226598353,0.000376115706139961,0.000368958266141339,0.000318906160508271,9.3668034593399e-05,7.02285170306077e-05,6.23271317580934e-05
51,0.000361233494995384,0.000361234171127906,0.000361234847260428,0.00036123552339295,0.000361236199525472,0.000361236875657994,0.000361237551790516,0.000361238227923038,0.00036123890405556,0.000361239580188082,0.000361240256320604,0.000361240932453126,0.000361241608585648,0.000360089028013189,0.000360089704145711,0.000349183871053055,0.000294169063076169,8.61555469675501e-05,6.59134563238481e-05,6.11294645955952e-05
52,0.000352195791774532,0.000352119593013994,0.000352083070912545,0.000352084410465669,0.000352085750018792,0.000352087089571916,0.00035208842912504,0.000352089768678163,0.000352091108231287,0.00035209244778441,0.000352093787337534,0.000352095126890658,0.000352096466443781,0.000350994357721043,0.000350995697274167,0.000333889757133804,0.000293488984476078,9.13977313527804e-05,7.48136661485796e-05,7.12502942031318e-05
53,0.000355973870550981,0.00035597628659786,0.000355978702644738,0.000355904493978098,0.000355907523051797,0.000355910552125495,0.000355913581199194,0.000355916610272892,0.00035591963934659,0.000355922668420289,0.000355925697493987,0.000355928726567686,0.000355931755641384,0.00035447501460014,0.000354478043673839,0.000339386597484098,0.000295235203680882,8.80894203669186e-05,7.91223420609406e-05,7.67980096296834e-05
54,0.000379980335437812,0.000379801303067398,0.000379689069396792,0.000379692692179239,0.000379696314961685,0.000379699937744131,0.000379703560526578,0.000379707183309024,0.00037971080609147,0.000379714428873917,0.000379718051656363,0.000379721674438809,0.000379725297221256,0.000378778728432821,0.000378782351215267,0.000368467966334878,0.000329679615271061,0.000106575477332838,9.12644616973084e-05,8.84135420642733e-05
55,0.00035876080302101,0.000351887424895399,0.000345781722968355,0.000346071960189836,0.000346417217119318,0.000346953556567337,0.000347489896015356,0.000348026235463375,0.000348562574911394,0.000349098914359414,0.000349635253807433,0.000350171593255452,0.000350707932703471,0.000350425795215543,0.000350959487502294,0.000341994031183624,0.000305293485481953,0.000107582758204806,9.63424157397139e-05,0.000100127053529589
56,7.35974666002958e-05,1.68089199672675e-05,-2.52062034225346e-05,-2.46393944654985e-05,-2.18615948971288e-05,-1.78266744348126e-05,-1.37917539724965e-05,-9.75683351018035e-06,-5.7219130478642e-06,-1.68699258554803e-06,2.34792787676809e-06,6.38284833908426e-06,1.04177688014004e-05,1.28774873468944e-05,1.73369159961023e-05,1.87233271882014e-05,4.58304163370984e-05,2.98509603277859e-05,2.69818074783947e-05,2.53285980003469e-05
57,-0.000303922202464812,-0.000424469561767747,-0.00051261437511452,-0.000511232063067178,-0.000505571698926032,-0.000497206013020707,-0.000488840327115381,-0.000480474641210056,-0.00047210895530473,-0.000463743269399404,-0.000455377583494079,-0.000447011897588753,-0.000438646211683428,-0.000429104036280703,-0.000416392262459002,-0.000410805428804891,-0.000311343955942869,-1.28382782647345e-05,-3.20873434221622e-07,-4.26497003419121e-06
58,-0.000850704481611225,-0.00106011229307564,-0.00121749869448801,-0.00121873433682063,-0.00121003936154497,-0.00119575272253215,-0.00118146608351933,-0.00116717944450651,-0.00115289280549369,-0.00113860616648087,-0.00112431952746805,-0.00111003288845523,-0.00109574624944241,-0.0010862891068264,-0.00106220837617606,-0.00102724434862947,-0.000810057146974339,-0.000175653951262863,-0.000140288706690847,-0.000135033570266287
59,-0.00141399546653038,-0.00172793867260211,-0.00195752754082375,-0.00196308652818702,-0.00194999506874389,-0.00192961232773039,-0.00190922958671688,-0.00188884684570338,-0.00186846410468988,-0.00184808136367637,-0.00182769862266287,-0.00180731588164937,-0.00178693314063586,-0.00176777502473508,-0.00173673230462022,-0.00168465992348253,-0.00144420263883356,-0.000713039094540495,-0.000683610546480321,-0.000667291686689693
60,-0.00157879932345928,-0.00193903484132737,-0.00218157700702983,-0.00218243853497221,-0.00216800372896988,-0.00214564406104183,-0.00212328439311377,-0.00210092472518572,-0.00207856505725767,-0.00205620538932962,-0.00203384572140157,-0.00201148605347352,-0.00198912638554546,-0.00196459688253377,-0.00193824780293837,-0.00190895357937129,-0.00173555639749635,-0.00161178666333151,-0.00164266823900734,-0.00165244093867782
61,-0.00144918853172063,-0.00177369352352987,-0.00201695404562098,-0.00201891878259675,-0.00200843757517269,-0.00198720551774852,-0.00196597346032435,-0.00194474140290018,-0.001923509345476,-0.00190227728805183,-0.00188104523062766,-0.00185981317320349,-0.00183858111577932,-0.00184145431487882,-0.00181915980839809,-0.00180782236273744,-0.00176708760255286,-0.0021997320716607,-0.0022976186648541,-0.00235090954136209
62,-0.00183313095523169,-0.00222221071410529,-0.00249964252749451,-0.00249670429998347,-0.00248360063094287,-0.0024586800890035,-0.00243375954706413,-0.00240883900512476,-0.00238391846318539,-0.00235899792124602,-0.00233407737930665,-0.00230915683736728,-0.00228423629542791,-0.00228461214393528,-0.00225948921955077,-0.00224833268206552,-0.00231968957723415,-0.00311019871198181,-0.00321074437637762,-0.00328646111005265
63,-0.00205416089894691,-0.00247325404297541,-0.0027629615051543,-0.00275178091866679,-0.00273703783712541,-0.0027101661290955,-0.00268329442106558,-0.00265642271303566,-0.00262955100500575,-0.00260267929697583,-0.00257580758894591,-0.002548935880916,-0.00252206417288608,-0.00252045748619854,-0.00249338364650718,-0.00251948556333407,-0.00264973950959361,-0.00360034725909766,-0.00372646281005798,-0.00380558260457752
64,-0.00172880589795467,-0.0020979076830451,-0.00236350682711083,-0.00235183753134682,-0.00233744130859249,-0.00231367205977727,-0.00228990281096205,-0.00226613356214682,-0.0022423643133316,-0.00221859506451638,-0.00219482581570116,-0.00217105656688594,-0.00214728731807071,-0.00214799941382542,-0.00212403430294124,-0.00214399408248638,-0.00228690403142137,-0.00322389633913926,-0.0033345748959058,-0.00341226013094805
65,-0.00121222862328918,-0.00148719193105506,-0.0016891209551482,-0.00167889507953758,-0.00166805300336687,-0.00164935649921529,-0.00163065999506372,-0.00161196349091214,-0.00159326698676056,-0.00157457048260899,-0.00155587397845741,-0.00153717747430583,-0.00151848097015425,-0.0015215386756046,-0.00150266812756588,-0.00152634534298116,-0.00166010057651777,-0.00244246776779546,-0.00252293569086226,-0.00259299412716031
66,-0.000374738129589006,-0.000541282122665473,-0.000660378912307899,-0.000652979360144685,-0.000646845396689266,-0.000635803677173632,-0.000624761957657999,-0.000613720238142365,-0.000602678518626731,-0.000591636799111098,-0.000580595079595464,-0.00056955336007983,-0.000558511640564196,-0.000565493925586144,-0.000555846444377053,-0.000574221686547087,-0.000663172658617179,-0.00118785464251541,-0.00124073066586293,-0.00129812392101952
67,0.000378608045486652,0.000309654278360783,0.000262733827925585,0.00026575422933138,0.000268269099117459,0.000272352840462297,0.000276436581807135,0.000280520323151973,0.000284604064496811,0.000288687805841649,0.000292771547186486,0.000296855288531324,0.000300939029876162,0.000292860497348597,0.000295958137139926,0.000283196576487168,0.00017505170519408,-0.000247002788360484,-0.000283764340789053,-0.000328851627656768
68,0.000670987415129277,0.000659725867092547,0.000653227609524917,0.000653625809236157,0.000654131492873084,0.00065469751767457,0.000655263542476055,0.000655829567277541,0.000656395592079027,0.000656961616880512,0.000657527641681998,0.000658093666483483,0.000658659691284969,0.0006547062545891,0.000653136441993893,0.000632446865768749,0.000498721031123373,5.09217513727302e-05,1.69850942310647e-05,-4.75671708138042e-06
69,0.000721664073796286,0.00072162961793369,0.000721518684981386,0.000721521335294752,0.000721523985608116,0.000721526635921481,0.000721529286234846,0.000721531936548211,0.000721534586861576,0.000721537237174941,0.000721539887488306,0.000721542537801671,0.000721545188115036,0.000715904160267482,0.000713224818243682,0.000684370576276175,0.000549326050229523,6.7238197487796e-05,2.74591840416869e-05,1.37338104423211e-05
70,0.000703604116541175,0.000703511604165386,0.000703515258832408,0.00070351891349943,0.000703522568166451,0.000703526222833473,0.000703529877500495,0.000703533532167517,0.000703537186834539,0.000703540841501561,0.000703544496168582,0.000703548150835604,0.000703551805502626,0.00069837921495892,0.000695459497978432,0.000670723689043921,0.000539927656007631,7.33642958191505e-05,3.16016881853252e-05,2.00940485152059e-05
71,0.000636339682597358,0.000636342482557562,0.000636340721599975,0.00063634355804987,0.000636346394499765,0.000636349230949661,0.000636352067399556,0.000636354903849451,0.000636357740299346,0.000636360576749242,0.000636363413199137,0.000636366249649032,0.000636369086098927,0.000631571156265298,0.000627738743673048,0.000598316292766621,0.000475656953788532,6.72568897083335e-05,3.50201081582656e-05,2.48231726526934e-05
