"Year","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037"
"ag106",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag107",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag108",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag109",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17,17,17
"ag110",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag111",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag112",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag113",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag114",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10
"ag117",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag118",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag119",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag120",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag122",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag123",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag124",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag125",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag126",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag127",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag128",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag129",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag130",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag131",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18
"ag132",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag133",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag134",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,14,14
"ag136",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag137",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10
"ag139",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11.5,11.5,11.5
"ag140",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag141",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12.5,12.5,12.5,12.5,12.5
"ag142",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag143",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag144",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag145",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10
"ag147",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13,13
"ag148",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag149",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9.5,9.5,9.5,9.5,9.5
"ag151",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag152",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15
"ag153",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag154",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag155",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag156",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag157",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10
"ag159",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag160",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag161",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag162",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag163",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag164",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag165",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag166",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15.5,15.5,15.5
"ag167",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag168",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag169",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag170",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag171",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag172",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag173",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag174",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag175",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag176",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag177",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag178",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag179",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag180",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag181",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag182",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag183",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag184",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag185",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag186",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag188",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag189",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag191",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13.5,13.5,13.5,13.5
"ag192",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10
"ag193",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag194",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag195",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag196",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag197",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag198",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag199",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag200",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12.5,12.5
"ag201",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag202",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag204",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag205",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag206",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag207",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11.5,11.5,11.5
"ag208",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag209",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag210",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag211",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag212",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11.5,11.5,11.5
"ag213",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag214",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag215",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag216",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag217",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag218",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag219",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag220",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag222",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag223",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag224",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag225",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag226",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag227",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag228",5,5,5,5,5,5,5,5,5,5,5,5,5,14,14,14,14,14,14,19
"ag230",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag232",0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag233",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag235",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag236",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag237",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag238",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag239",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag240",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag241",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag242",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10
"ag243",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag244",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag245",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag246",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag247",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag248",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13
"ag250",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag251",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10.5,10.5,10.5,10.5
"ag253",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13,13,13
"ag254",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10
"ag255",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17
"ag256",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12
"ag257",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10
"ag258",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10
"ag259",0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag260",0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag261",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag262",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag263",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"ag264",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
