Year,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
ag083,0,0,0,0,0,2,2,2,2,2,7,7,7,7,7,12,12,12,12,20
ag084,0,0,0,0,0,0,0,5,5,5,5,5,20,20,20,20,37,32,32,32
ag085,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,31,24,24
ag086,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,22,16,16,16
ag087,0,0,0,0,0,0,0,0,5,5,5,5,5,10,10,10,10,16,11,11
ag088,0,0,0,0,0,0,0,4,4,4,4,4,4,9,9,9,9,11,11,11
ag089,0,0,0,0,0,0,0,6,6,6,6,6,25,25,25,25,45,39,39,39
ag090,0,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,17,13,13
ag093,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15
ag094,0,0,0,0,0,0,0,0,5,5,5,5,5,18,18,18,18,34,29,29
ag095,0,0,0,0,0,0,0,11,11,11,11,11,23,23,23,23,43,32,32,32
ag096,0,0,0,0,0,0,0,0,5,5,5,5,5,24,24,24,24,48,43,43
ag098,0,0,0,0,0,0,0,7,7,7,7,7,25,25,25,25,44,37,37,37
ag099,0,0,0,0,0,0,0,0,6,6,6,6,10,10,10,10,18,18,12,12
ag100,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,28,22,22,22
ag101,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,19,14,14,14,14
ag102,0,0,0,0,0,0,0,0,0,10,10,10,10,20,20,20,20,33,33,23
ag104,0,0,0,0,0,0,0,22,22,22,35,35,35,35,64,75,75,53,53,53
ag105,0,0,0,0,0,0,0,7,7,7,7,7,16,16,16,16,29,22,22,22
ag106,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,12,15,15,15
ag107,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,26,19,19,19
ag108,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,22,16,16,16
ag109,0,0,0,0,0,0,0,0,0,21,21,21,21,44,44,44,44,72,72,51
ag110,0,0,0,0,0,0,0,7,7,7,7,7,14,14,14,14,23,16,16,16
ag111,0,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,20,15,15
ag112,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,28,22,22
ag113,0,0,0,0,0,0,5,5,5,5,5,14,14,14,14,25,20,20,20,37
ag114,0,0,0,0,0,0,0,7,7,7,7,7,25,25,25,25,44,37,37,58
ag117,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11,13
ag118,0,0,0,0,0,0,0,8,8,8,8,8,16,16,16,16,26,18,18,18
ag119,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15,15
ag120,0,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,15,11,11,11
ag122,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,27,20,20,20
ag123,0,0,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,18,13,13
ag124,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,21,16,16,16
ag125,0,0,0,0,0,0,0,8,8,8,8,8,22,22,22,22,37,29,29,29
ag126,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,18,13,13,13,21
ag127,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15,15
ag128,0,0,0,0,0,0,3,3,3,3,3,9,9,9,9,19,16,16,16,29
ag129,0,0,0,0,0,0,0,7,7,7,7,7,16,16,16,16,32,25,25,25
ag130,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,23,17,17,17
ag131,0,0,0,0,0,0,0,0,0,15,15,15,15,15,32,32,32,32,53,38
ag132,0,0,0,0,0,0,0,0,6,6,6,6,6,12,12,12,12,20,14,14
ag133,0,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,24,18
ag134,0,0,0,0,0,0,0,7,7,7,7,7,26,26,26,26,52,45,45,75
ag136,0,0,0,0,0,0,0,0,0,7,7,7,7,14,14,14,14,23,23,16
ag137,0,0,0,0,0,0,2,2,2,2,2,9,9,9,9,9,21,21,21,21
ag139,0,0,0,0,0,0,5,5,5,5,5,21,21,21,21,39,34,34,34,55
ag140,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,7,7,7,7
ag141,0,0,0,0,0,0,0,20,20,20,20,20,43,43,43,43,69,49,49,76
ag142,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,23,17,17,17
ag143,0,0,0,0,0,0,0,7,7,7,7,7,16,16,16,16,32,25,25,25
ag144,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,23,17,17,17
ag145,0,0,0,0,0,0,0,11,11,11,11,11,33,33,33,33,57,46,46,46
ag147,0,0,0,0,0,0,0,7,7,7,7,7,29,29,29,29,57,50,50,81
ag148,0,0,0,0,0,0,0,0,10,10,10,10,10,26,26,26,26,45,35,35
ag149,0,0,0,0,0,0,0,4,4,4,4,4,4,18,18,18,18,30,30,30
ag151,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,23,17,17,17
ag152,0,0,0,0,0,0,0,0,14,14,14,14,14,31,31,31,31,52,38,38
ag153,0,0,0,0,0,0,0,6,6,6,6,6,12,12,12,12,20,14,14,14
ag154,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,24,17,17
ag155,0,0,0,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,9,11
ag156,0,0,0,0,0,0,5,5,5,5,5,19,19,19,19,34,29,29,29,47
ag157,0,0,0,0,0,0,4,4,4,4,4,19,19,19,19,36,32,32,32,55
ag159,0,0,0,0,0,0,0,6,6,6,6,6,22,22,22,22,39,33,33,33
ag160,0,0,0,0,0,0,7,7,7,7,7,17,17,17,17,37,30,30,30,54
ag161,0,0,0,0,0,0,0,0,4,4,4,4,4,13,13,13,13,25,21,21
ag162,0,0,0,0,0,0,0,0,4,4,4,4,8,8,8,8,14,14,10,10
ag163,0,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11,13,13
ag164,0,0,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,18,13,13
ag165,0,0,0,1,1,1,1,1,1,1,6,6,6,5,5,10,10,10,10,16
ag166,0,0,0,0,0,0,0,0,17,17,17,17,34,34,34,34,57,57,40,64
ag167,0,0,0,0,0,0,0,0,7,7,7,7,7,14,14,14,14,23,16,16
ag168,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11,13,13,13
ag169,0,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,17,12,12,12
ag170,0,0,0,0,0,0,0,9,9,9,9,9,18,18,18,18,29,20,20,20
ag171,0,0,0,0,0,0,0,0,3,3,3,3,3,3,7,7,7,7,4,4
ag172,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,18,14,14,14
ag173,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,25,18,18,18
ag174,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,12,12,12,12,20
ag175,0,0,0,0,0,0,0,8,8,8,8,8,18,18,18,18,38,30,30,30
ag176,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,17,13,13,13
ag177,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,13,13,13
ag178,0,0,0,0,0,0,0,0,6,6,6,6,6,6,13,13,13,13,15,15
ag179,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,10,13,13,13,13
ag180,0,0,0,0,0,0,0,0,0,0,5,5,5,5,10,10,10,10,16,16
ag181,0,0,0,0,0,0,0,9,9,9,9,9,26,26,26,26,45,36,36,36
ag182,0,0,0,0,0,0,7,7,7,7,7,14,14,14,14,23,16,16,16,27
ag183,0,0,0,0,0,0,0,0,0,8,8,8,8,8,16,16,16,16,28,20
ag184,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,13,13,13
ag185,0,0,0,0,0,0,0,7,7,7,7,7,23,23,23,23,43,36,36,36
ag186,0,0,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,15,11,11
ag188,0,0,0,0,0,0,0,7,7,7,7,7,16,16,16,16,27,20,20,20
ag189,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,28,20,20,20
ag191,0,0,0,0,0,0,5,5,5,5,5,28,28,28,28,53,48,48,48,76
ag192,0,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,25,20,20,20
ag193,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,30,23,23,23
ag194,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15
ag195,0,0,0,0,0,0,0,6,6,6,6,6,18,18,18,18,31,25,25,25
ag196,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,24
ag197,0,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,27,19,19
ag198,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,25,18,18
ag199,0,0,0,0,0,0,5,5,5,5,5,13,13,13,13,28,23,23,23,42
ag200,0,0,0,0,0,0,0,0,0,12,12,12,12,12,28,28,28,28,51,39
ag201,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,34,26,26,26
ag202,0,0,0,0,0,0,0,3,3,3,3,3,3,7,7,7,7,9,9,9
ag204,0,0,0,0,0,0,0,8,8,8,8,8,16,16,16,16,25,17,17,17
ag205,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,13,13,13
ag206,0,0,0,0,0,0,0,0,12,12,12,12,12,24,24,24,24,44,32,32
ag207,0,0,0,0,0,0,0,4,4,4,4,4,21,21,21,21,39,35,35,35
ag208,0,0,0,0,0,0,0,0,6,6,6,6,6,6,13,13,13,13,15,15
ag209,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,25,18,18,18
ag210,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,23,17,17,17
ag211,0,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,27,20
ag212,0,0,0,0,0,0,6,6,6,6,6,25,25,25,25,45,39,39,39,64
ag213,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,23,16,16
ag214,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,17,13,13,13
ag215,0,0,0,0,0,0,0,0,3,3,3,3,3,8,8,8,8,14,11,11
ag216,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,22,16,16
ag217,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15,15
ag218,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,10,17,17,17
ag219,0,0,0,0,0,0,0,0,0,4,4,4,4,4,8,8,8,8,13,9
ag220,0,0,0,0,0,0,0,7,7,7,7,7,16,16,16,16,31,24,24,24
ag222,0,0,0,0,0,0,0,8,8,8,8,8,21,21,21,21,36,28,28,28
ag223,0,0,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,20,15
ag224,0,0,0,0,1,1,1,1,1,1,6,6,6,6,5,11,11,11,11,18
ag225,0,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,30,23
ag226,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,25,18,18,18
ag227,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11
ag228,0,0,0,0,0,0,0,0,0,0,17,17,17,17,35,35,35,35,59,59
ag230,0,0,0,0,0,0,0,8,8,8,8,8,21,21,21,21,36,28,28,28
ag232,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,22,22,22,22,40
ag233,0,0,0,0,0,0,0,0,0,6,6,6,6,6,12,12,12,12,19,13
ag235,0,0,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,19,14
ag236,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,28,20,20,20
ag237,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,10,10,10,16,11
ag238,0,0,0,0,0,0,4,4,4,4,4,12,12,12,12,21,17,17,17,30
ag239,0,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,15,11,11,11
ag240,0,0,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,20,15
ag241,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,18,14,14,14
ag242,0,0,0,0,0,0,0,6,6,6,6,6,15,15,15,15,37,31,31,52
ag243,0,0,0,0,0,0,0,0,5,5,5,5,5,19,19,19,19,35,30,30
ag244,0,0,0,0,0,0,0,7,7,7,7,7,14,14,14,14,23,16,16,16
ag245,0,0,0,0,0,0,0,3,3,3,3,3,7,7,7,7,12,9,9,9
ag246,0,0,0,0,0,0,9,9,9,9,9,21,21,21,21,42,33,33,33,57
ag247,0,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15
ag248,0,0,0,0,0,0,0,7,7,7,7,7,28,28,28,28,52,45,45,45
ag250,0,0,0,0,0,0,0,3,3,3,3,3,10,10,10,10,21,18,18,18
ag251,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,36,36,36,56,56
ag253,0,0,0,0,0,0,4,4,4,4,4,29,29,29,29,55,51,51,51,81
ag254,0,0,0,0,0,0,5,5,5,5,5,23,23,23,23,41,36,36,36,60
ag255,0,0,0,0,0,0,0,20,20,20,20,41,41,41,41,69,69,49,79,79
ag256,0,0,0,0,0,0,7,7,7,7,7,28,28,28,28,51,44,44,69,69
ag257,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,32,24,24,24
ag258,0,0,0,0,0,0,0,0,4,4,4,4,4,4,9,9,9,9,12,12
ag259,0,0,0,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,15,11
ag260,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,7,7,7,7,12
ag261,0,0,0,0,0,0,0,4,4,4,4,4,4,10,10,10,10,13,13,13
ag262,0,0,0,0,0,0,3,3,3,3,3,11,11,11,11,26,23,23,23,41
ag263,0,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,24,17,17
ag264,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,6,6,6,7
ag267,0,0,0,0,0,0,4,4,4,4,4,22,22,22,22,41,37,37,37,63
ag268,0,0,0,0,0,0,0,0,0,5,5,5,5,5,11,11,11,11,18,13
ag269,0,0,0,0,0,0,0,0,11,11,11,11,18,18,18,18,31,31,20,20
ag270,0,0,0,0,0,0,0,7,7,7,7,7,15,15,15,15,24,17,17,17
ag271,0,0,0,0,0,0,0,8,8,8,8,8,17,17,17,17,27,19,19,19
ag272,0,0,0,0,0,0,0,6,6,6,6,6,6,13,13,13,13,15,15,15
ag273,0,0,0,0,0,0,0,3,3,3,3,3,3,10,10,10,10,14,14,14
ag274,0,0,0,0,0,0,0,7,7,7,7,7,22,22,22,22,38,31,31,31
ag276,0,0,0,0,0,0,0,9,9,9,9,9,28,28,28,28,48,39,39,39
ag277,0,0,0,0,0,0,0,6,6,6,6,6,6,13,13,13,13,14,14,14
ag278,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11
ag279,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,35,29,29,29,54
ag280,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,13,13,13,13,25
ag281,0,0,0,0,0,0,0,0,9,9,9,9,9,19,19,19,19,36,27,27
ag282,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15
ag283,0,0,0,0,0,0,0,0,4,4,4,4,4,4,9,9,9,9,10,10
ag284,0,0,0,0,0,0,0,0,4,4,4,4,4,10,10,10,10,17,13,13
ag285,0,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,25,19,19,19
ag286,0,0,0,0,0,0,6,6,6,6,6,14,14,14,14,29,23,23,23,41
ag287,0,0,0,0,0,0,6,6,6,6,6,15,15,15,15,30,24,24,24,42
ag288,0,0,0,0,0,0,0,5,5,5,5,5,5,11,11,11,11,12,12,12
ag289,0,0,0,0,0,0,0,9,9,9,9,9,28,28,28,28,49,40,40,40
ag290,0,0,0,0,0,0,4,4,4,4,4,12,12,12,12,24,20,20,20,34
ag291,0,0,0,0,0,0,0,0,9,9,9,9,15,15,15,15,26,26,17,17
ag292,0,0,0,0,1,1,1,1,1,1,1,6,6,6,5,5,11,11,11,11
ag293,0,0,0,0,0,0,2,2,2,2,2,20,20,20,20,39,37,37,37,62
ag294,0,0,0,0,0,0,0,7,7,7,7,7,25,25,25,25,45,38,38,38
ag295,0,0,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,21,15,15
ag296,0,0,0,0,0,0,0,0,4,4,4,4,4,4,9,9,9,9,5,11
ag297,0,0,0,0,0,0,6,6,6,6,6,13,13,13,13,22,16,16,16,26
ag298,0,0,0,0,0,0,0,5,5,5,5,5,10,10,10,10,16,11,11,11
ag299,0,0,0,0,0,0,0,0,8,8,8,8,8,26,26,26,26,47,39,39
